x1,x2
6.22250271699507,1.5141567234073505
6.194992315603797,1.4984087026297992
6.166685093785205,1.482543828518906
6.137603610386821,1.4665560216050246
6.107770064156586,1.4504397814125354
6.077206361141701,1.4341902133644477
6.045934178518663,1.417803056129998
6.013975024710412,1.4012747090827449
5.981350295623182,1.384602259523704
5.948081326817672,1.3677835093121902
5.914189441416797,1.3508170005368463
5.879695993545774,1.333702039851393
5.844622407099932,1.31643872109459
5.808990209641537,1.29902794581231
5.772821061239305,1.2814714413021093
5.736136778083009,1.2637717758077363
5.698959350730799,1.245932370503131
5.661310956878176,1.2279575079230227
5.623213968574745,1.209852336520475
5.584690953857457,1.1916228710608494
5.545764672816366,1.1732759885966124
5.506458068160237,1.1548194198080892
5.466794250403769,1.1362617355413187
5.426796477854651,1.1176123284251125
5.386488131636057,1.0988813895046041
5.345892686037268,1.0800798798871665
5.30503367454065,1.061219497457615
5.2639346519258154,1.0423126387820139
5.222619152900345,1.0233723563819603
5.181110647749565,1.0044123116227106
5.139432495534577,0.9854467235176317
5.097607895396924,0.9664903138069652
5.055659836549272,0.9475582487195656
5.013611047543536,0.9286660778710074
4.971483945410701,0.9098296707892624
4.929300585259991,0.8910651515892296
4.88708261090912,0.872388832339118
4.844851207092443,0.8538171456746411
4.802627053760526,0.8353665772210075
4.760430282943691,0.8170535983778193
4.718280438604496,0.798894600008507
4.676196439850926,0.7809058275543197
4.634196547824622,0.7631033180638267
4.592298336517946,0.7455028395932078
4.55051866771154,0.7281198333912967
4.508873670161466,0.7109693592374424
4.467378723103409,0.6940660442509082
4.426048444081856,0.6774240354388676
4.384896681055821,0.6610569561972178
4.343936508680352,0.644977866925498
4.303180228615658,0.6291992298651748
4.262639373673672,0.6137328782203563
4.222324715575812,0.5985899895724063
4.182246276065733,0.5837810635556284
4.142413341097121,0.569315903720687
4.102834477799104,0.555203603476144
4.063517553910235,0.5414525359666587
4.024469759366159,0.5280703477191684
3.985697629725446,0.5150639558657528
3.947207071122225,0.5024395487338029
3.909003386442664,0.49020258958039453
3.8710913024343934,0.4783578232381599
3.8334749974731075,0.46690928543415905
3.7961581297281906,0.45586031454093057
3.7591438654887375,0.44521356551968
3.722434907432205,0.4349710258190567
3.6860335226396566,0.4251340329987887
3.649941570183648,0.4157032938552109
3.6141605281368636,0.40667890483506736
3.5786915198712514,0.39806037353455115
3.543535339538343,0.38984664109204525
3.5086924766413983,0.3820361052951629
3.474163139628797,0.374626644235192
3.439947278455544,0.36761564035470873
3.406044606075768,0.3610000047467445
3.3724546188435682,0.35477620157630635
3.3391766158125433,0.3489402725071364
3.306209716935715,0.34348786102823936
3.2735528801774887,0.3384142365858352
3.2412049175577025,0.33371431843694105
3.2091645101548907,0.32938269915072066
3.1774302221016124,0.3254136676930313
3.146000513609236,0.3218012320382427
3.114873753062999,0.3185391412604012
3.084048228230584,0.31562090706317725
3.053522156628989,0.31303982471478253
3.0232936950952167,0.3107889933602059
2.9933609486063815,0.3088613356887109
2.9637219783943194,0.3072496169396096
2.9343748093988022,0.3059464632338937
2.9053174371020654,0.30494437922341056
2.8765478337856676,0.3042357650529462
2.8480639542487727,0.30381293263384973
2.8198637410248355,0.30366812123074205
2.7919451291314803,0.3037935123654199
2.7643060503860912,0.3041812440443243
2.7369444373173644,0.3048234243179188
2.7098582267008386,0.3057121441820385
2.6830453627442346,0.30683948983275117
2.6565037999463503,0.3081975542875377
2.630231505651278,0.3097784483866694
2.604226462317847,0.3115743111895508
2.578486669522485,0.31357731978152953
2.5530101457121037,0.31577969850725934
2.5277949297221904,0.31817372764715635
2.5028390820739883,0.320751751553822
2.478140686063522,0.3235061862655339
2.453697848654206,0.32642952661403474
2.429508701183912,0.3295143528438952
2.4055713998966146,0.33275333676069135
2.3818841263081194,0.33613924742513823
2.358445087414834,0.33966495641015715
2.335252515754133,0.3433234426376425
2.3123046693245057,0.34710779681143245
2.289599831373427,0.3510112254626903
2.2671363100606663,0.3550270546235703
2.244912438004623,0.35914873314468426
2.2229265717191513,0.363369835671503
2.201177090948281,0.36768406529442915
2.17966239790619,0.37208525588686625
2.1583809164297714,0.3765673741451895
2.137331091051098,0.3811245213440983
2.1165113859971196,0.3857509348204048
2.0959202841238764,0.39044098919788567
2.0755562857925214,0.3951891973654044
2.0554179076944106,0.3999902112200942
2.035503681632473,0.4048388221869849
2.0158121532660194,0.40972996152605945
1.9963418808260638,0.41465870043733766
1.9770914338081333,0.41962024997421143
1.958059391649415,0.4246099607748934
1.9392443423969414,0.42962332262149217
1.9206448813733463,0.4346559638358943
1.9022596098465205,0.4397036505213112
1.8840871337092866,0.44476228565804493
1.8661260621749656,0.4498279080617322
1.848375006494451,0.45489669121204895
1.8308325787001232,0.459964941959591
1.813497390381642,0.465029099118392
1.7963680514983444,0.4700857319513014
1.7794431692326431,0.4751315385552095
1.7627213468884941,0.4801633441528924
1.7462011828386486,0.4851780992980333
1.7298812695240566,0.490172877999779
1.713760192508436,0.49514487577299354
1.697836529590657,0.5000914076201846
1.6821088499772399,0.5050099059508976
1.666575713516908,0.509897918444197
1.651235669998784,0.514753105859682
1.636087258515476,0.5195732398023203
1.621129006891959,0.5243562004462156
1.6063594311808371,0.5290999742222686
1.5917770352242469,0.5338026514745304
1.5773803102823656,0.5384624240898893
1.5631677347281927,0.5430775831055805
1.549137773808,0.5476465162988512
1.5352888794665867,0.5521677057629606
1.5216194902362257,0.5566397254735423
1.5081280311879692,0.5610612388492039
1.4948129139437634,0.5654309963100848
1.481672536747634,0.5697478328379438
1.4687052845940283,0.5740106655411942
1.4559095294112423,0.578218491228152
1.4432836302977223,0.5823703839916149
1.4308259338089064,0.5864654928077336
1.418534774292169,0.5905030391519922
1.406408474267341,0.5944823146349592
1.3944453448502063,0.5984026786603271
1.3826436862163194,0.6022635561076078
1.3710017881024483,0.6060644350417043
1.3595179303429168,0.6098048644514371
1.34819038343811,0.6134844520189604
1.3370174091524054,0.617102861921858
1.3259972611388038,0.6206598126695778
1.3151281855875552,0.6241550749757203
1.3044084218961125,0.6275884696675699
1.2938362033577855,0.630959865634121
1.2834097578665213,0.6342691778137307
1.2731273086352963,0.6375163652223993
1.2629870749256755,0.640701429023566
1.2529872727861628,0.6438244106401856
1.2431261157970521,0.6468853899097433
1.2334018158195679,0.6498844832827538
1.2238125837471758,0.6528218420651867
1.2143566302570343,0.6556976507051614
1.2050321665596524,0.6585121251241576
1.1958374051449188,0.6612655110928948
1.1867705605227619,0.6639580826519497
1.1778298499568016,0.6665901405770945
1.1690134941894559,0.6691620108892636
1.16031971815706,0.6716740434089778
1.1517467516936606,0.6741266103549911
1.1432928302222434,0.6765201049868539
1.1349561954322485,0.67885494029103
1.126735095942329,0.6811315477101442
1.1186277879473936,0.6833503759148862
1.1106325358490743,0.6855118896180488
1.1027476128688425,0.6876165684301293
1.0949713016430882,0.6896649057558876
1.0873018947995572,0.6916574077312116
1.0797376955146236,0.6935945921996115
1.0722770180509518,0.6954769877276294
1.0649181882751773,0.6973051326584296
1.0576595441553045,0.6990795742028044
1.0504994362375917,0.7008008675668155
1.0434362281027507,0.7024695751152699
1.0364682968013583,0.7040862655702145
1.0295940332684264,0.7056515132436234
1.022811842717135,0.7071658973034393
1.016120145011786,0.708630001072125
1.0095173750200759,0.7100444113568757
1.0030019829448376,0.7114097178106376
0.9965724346354365,0.7127265123230809
0.9902272118790487,0.7139953884406735
0.9839648126720788,0.7152169408150034
0.9777837514720128,0.716391764678506
0.9716825594300257,0.717520455346753
0.9656597846046927,0.7186036077464714
0.9597139921571751,0.7196418159684642
0.9538437645282747,0.7206356728446203
0.9480477015977673,0.7215857695482039
0.9423244208264454,0.7224926952166326
0.9366725573813104,0.7233570365959598
0.9310907642443711,0.7241793777062926
0.9255777123055129,0.724960299527391
0.9201320904399105,0.7257003797037065
0.9147526055704649,0.7264001922681329
0.9094379827157496,0.72706030738376
0.9041869650239538,0.7276812911029333
0.8989983137933133,0.7282637051429405
0.8938708084795203,0.7288081066776617
0.888803246690601,0.7293150481445368
0.8837944441697512,0.7297850770662181
0.8788432347666139,0.7302187358862949
0.8739484703974806,0.7306165618184949
0.8691090209948935,0.730979086708778
0.8643237744471196,0.7313068369097622
0.8595916365279606,0.7316003331669321
0.854911530817357,0.7318600905160998
0.8502823986132366,0.7320866181916041
0.8457031988350472,0.7322804195447487
0.8411729079194088,0.7324419919719969
0.8366905197083079,0.7325718268524585
0.8322550453302477,0.7326704094942135
0.8278655130747609,0.7327382190890412
0.8235209682606759,0.7327757286751312
0.8192204730985251,0.7327834051073707
0.8149631065474647,0.732761709034818
0.8107479641670721,0.7327110948849825
0.8065741579643709,0.7326320108545507
0.8024408162364279,0.7325248989062045
0.7983470834088496,0.7323901947711997
0.7942921198705007,0.7322283279573765
0.7902751018047529,0.7320397217622936
0.7862952210175617,0.7318247932911871
0.7823516847626607,0.7315839534794653
0.7784437155641492,0.7313176071194657
0.77457055103674,0.7310261528912101
0.7707314437039253,0.7307099833969036
0.7669256608143049,0.7303694851989365
0.7631524841563146,0.7300050388611552
0.7594112098715808,0.7296170189931819
0.7557011482671178,0.7292057942975686
0.7520216236265753,0.7287717276195841
0.7483719740207351,0.728315175999438
0.7447515511174437,0.7278364907267577
0.741159719991164,0.7273360173971415
0.7375958589323154,0.7268140959706172
0.734059359256566,0.7262710608318479
0.7305496251142328,0.7257072408519295
0.7270660732999362,0.7251229594516353
0.7236081330626473,0.7245185346659677
0.7201752459162616,0.7238942792098856
0.7167668654508227,0.723250500545081
0.7133824571445134,0.7225875009476865
0.710021498176525,0.7219055775767994
0.7066834772409095,0.7212050225437153
0.7033678943615117,0.7204861229817691
0.7000742607080738,0.7197491611166867
0.6968020984135971,0.718994414337357
0.6935509403930418,0.7182221552669351
0.6903203301634387,0.7174326518341982
0.6871098216654834,0.7166261673450741
0.6839189790866749,0.715802960554271
0.6807473766860601,0.7149632857369391
0.6775945986206383,0.7141073927603
0.6744602387734745,0.7132355271551813
0.6713439005835693,0.7123479301874014
0.6682451968775261,0.7114448389289479
0.6651637497030533,0.7105264863289018
0.6620991901643354,0.7095931012840578
0.6590511582593049,0.7086449087091982
0.6560193027188401,0.7076821296069773
0.6530032808479131,0.7067049811373797
0.6500027583687097,0.7057136766867139
0.6470174092657368,0.7047084259361106
0.6440469156329348,0.7036894349294912
0.6410909675228044,0.7026569061409814
0.6381492627975588,0.70161103854174
0.6352215069823093,0.7005520276661802
0.6323074131202867,0.6994800656775599
0.6294067016301041,0.6983953414329209
0.6265191001650596,0.6972980405473571
0.623644343474479,0.6961883454575949
0.620782173267094,0.6950664354848703
0.6179323380764534,0.6939324868970882
0.6150945931283588,0.6927866729702505
0.6122687002103169,0.6916291640491432
0.6094544275430013,0.6904601276072699
0.6066515496537106,0.6892797283060262
0.603859847251812,0.6880881280531032
0.6010791071061574,0.6868854860601168
0.5983091219244581,0.6856719588994558
0.5955496902346016,0.6844477005603432
0.5928006162678962,0.6832128625041093
0.590061709844225,0.6819675937186709
0.5873327862590929,0.6807120407722169
0.5846136661725463,0.6794463478660979
0.5819041754999482,0.6781706568869187
0.5792041453045882,0.6768851074578348
0.5765134116921065,0.6755898369890534
0.573831815706712,0.6742849807275397
0.5711592032291732,0.6729706718059304
0.5684954248765592,0.6716470412906574
0.5658403359037097,0.6703142182292843
0.5631937961064118,0.668972329697058
0.5605556697262604,0.6676215008426813
0.5579258253571789,0.6662618549333085
0.5553041358535794,0.664893513398769
0.5526904782401356,0.6635165958750254
0.5500847336231487,0.6621312202468688
0.5474867871034803,0.6607375026898576
0.5448965276910303,0.6593355577115075
0.5423138482207349,0.6579254981917345
0.5397386452700633,0.6565074354225614
0.5371708190779865,0.655081479147091
0.5346102734653979,0.6536477375977546
0.5320569157569599,0.6522063175338413
0.5295106567043544,0.650757324278315
0.5269714104109132,0.6493008617539278
0.5244390942576064,0.647837032518634
0.5219136288303634,0.646365937800315
0.519394937848707,0.6448876775308202
0.5168829480956747,0.6434023503793322
0.5143775893490065,0.6419100537850648
0.5118787943135767,0.6404108839892989
0.5093864985550477,0.6389049360667662
0.5069006404347224,0.6373923039563878
0.5044211610455761,0.6358730804913743
0.5019480041494444,0.6343473574286965
0.49948111611534696,0.6328152254779341
0.4970204458589257,0.6312767743295091
0.49456594478297705,0.6297320926823136
0.49211756671905815,0.6281812682707375
0.4896752678701459,0.6266243878911061
0.48723900675433046,0.625061537427533
0.4848087441495219,0.6234928018771986
0.4823844430391528,0.621918265375059
0.47996606855885576,0.6203380112179959
0.47755358794409875,0.6187521218884123
0.4751469704787589,0.6171606790772842
0.4727461874446172,0.6155637637066734
0.4703512120717561,0.6139614559517115
0.4679620194898427,0.6123538352620593
0.4655785866802799,0.6107409803828531
0.46320089242920953,0.6091229693751407
0.4608289172813499,0.6074998796358185
0.45846264349465204,0.6058717879170747
0.4561020549957589,0.6042387703453453
0.453747137336251,0.6026009024397926
0.4513978776496643,0.60095825913031
0.44905426460926445,0.5993109147750634
0.4467162883865625,0.5976589431775734
0.4443839406105588,0.5960024176033467
0.44205721432769945,0.5943414107960632
0.43973610396253254,0.5926759949933255
0.4374206052790501,0.5910062419419773
0.43511071534270246,0.589332222912998
0.4328064324830725,0.5876540087159796
0.43050775625719634,0.5859716697131917
0.42821468741351887,0.5842852758332426
0.42592722785647125,0.5825948965843419
0.4236453806116589,0.5809006010671706
0.4213691497916485,0.5792024579873659
0.41909854056234236,0.5775005356676266
0.416833559109929,0.5757949020594442
0.4145742126083997,0.5740856247544672
0.4123205091876202,0.572372770995504
0.41007245790194674,0.5706564076871699
0.4078300686993774,0.5689366014061845
0.40559335239122796,0.5672134184113262
0.40336232062232363,0.5654869246530471
0.40113698584169666,0.5637571857827565
0.398917361273781,0.5620242671617774
0.39670346089009545,0.5602882338699822
0.394495299381406,0.5585491507141114
0.3922928921303598,0.5568070822357836
0.39009625518458196,0.5550620927191999
0.38790540523022765,0.5533142461985486
0.38572035956598133,0.5515636064651159
0.38354113607749596,0.5498102370741077
0.3813677532122647,0.5480542013511873
0.37920022995491787,0.5462955623987346
0.37703858580293853,0.544534383101831
0.37488284074278955,0.5427707261339769
0.3727330152264458,0.5410046539625442
0.37058913014832523,0.5392362288539704
0.3684512068226122,0.5374655128786995
0.36631926696096745,0.5356925679158725
0.36419333265061893,0.5339174556577748
0.3620734263328269,0.532140237614043
0.35995957078171925,0.5303609751156373
0.35785178908349013,0.5285797293185832
0.35575010461595774,0.5267965612074879
0.35365454102847566,0.5250115315988346
0.35156512222219316,0.5232247011440615
0.3494818723306593,0.5214361303324264
0.3474048157007663,0.5196458794936656
0.345333976874028,0.5178540088004475
0.34326938056818845,0.5160605782706281
0.3412110516591569,0.5142656477693109
0.3391590151632645,0.5124692770107163
0.33711329621983943,0.5106715255598643
0.33507392007409553,0.5088724528340751
0.3330409120603316,0.5070721181042911
0.33101429758543727,0.505270580496225
0.32899410211270164,0.5034678989913371
0.3269803511459216,0.5016641324276477
0.3249730702138062,0.4998593395003855
0.3229722848546739,0.4980535787624794
0.320978020601439,0.4962469086248946
0.31899030296688535,0.4944393873568192
0.31700915742922275,0.49263107308570286
0.31503460941792416,0.49082202379715373
0.31306668429984036,0.48901229733469503
0.3111054073655895,0.4872019513993869
0.30915080381621884,0.48539104354931567
0.30720289875013534,0.48357963119895564
0.3052617171503036,0.48176777161840545
0.30332728387170765,0.47995552193250385
0.3013996236290747,0.4781429391198276
0.2994787609848578,0.4763300800115755
0.29756472033747616,0.47451700129034186
0.2956575259098091,0.47270375948878224
0.2937572017379433,0.47089041098817613
0.2918637716601693,0.4690770120168885
0.28997725930622664,0.46726361864873467
0.28809768808679415,0.465450286801251
0.28622508118322415,0.4636370722338752
0.28435946153751834,0.46182403054603904
0.2825008518425431,0.46001121717517723
0.28064927453248206,0.4581986873946546
0.2788047517735248,0.4563864963116159
0.27696730545478865,0.4545746988647606
0.2751369571794722,0.4527633498220458
0.27331372825623884,0.45095250377832014
0.271497639690828,0.44914221515289243
0.2696887121778924,0.4473325381870368
0.2678869660930595,0.44552352694143826
0.2660924214852153,0.44371523529358115
0.2643050980690086,0.441907716935083
0.26252501521757415,0.4401010253689776
0.2607521919554726,0.43829521390694853
0.25898664695184553,0.4364903356665176
0.25722839851378404,0.43468644356818964
0.2554774645799088,0.4328835903325565
0.25373386271416,0.43108182847736387
0.2519976100997954,0.4292812103145421
0.2502687235335946,0.4274817879472044
0.24854721942026814,0.4256836132666152
0.24683311376706915,0.42388673794913034
0.24512642217860608,0.4220912134531122
0.24342715985185498,0.42029709101582186
0.24173534157136908,0.418504421650291
0.24005098170468428,0.4167132561421756
0.2383740941979186,0.4149236450465937
0.23670469257156393,0.4131356386849499
0.23504278991646824,0.41134928714174857
0.23338839889000643,0.40956464026139777
0.23174153171243808,0.40778174764500663
0.23010220016345034,0.4060006586471778
0.22847041557888412,0.4042214223727974
0.22684618884764154,0.402444087673824
0.22522953040877333,0.4006687031460798
0.22362045024874375,0.39889531712604454
0.22201895789887163,0.39712397768765534
0.22042506243294543,0.3953547326391135
0.21883877246501054,0.39358762951970083
0.2172600961473269,0.39182271559660664
0.215689041168495,0.3900600378617682
0.21412561475174863,0.38829964302872516
0.21256982365341207,0.38654157752949103
0.21102167416151998,0.38478588751144216
0.20948117209459816,0.3830326188342268
0.20794832280060296,0.38128181706669545
0.20642313115601774,0.3795335274838542
0.20490560156510393,0.3777877950638425
0.20339573795930518,0.3760446644849372
0.20189354379680235,0.3743041801225836
0.2003990220622172,0.37256638604645625
0.19891217526646315,0.37083132601754926
0.19743300544674064,0.369099043485299
0.1959615141666754,0.36736958158473954
0.1944977025165974,0.36564298313369253
0.19304157111395834,0.3639192906299928
0.19159312010388574,0.3621985462487506
0.19015234915987164,0.36048079183965226
0.18871925748459345,0.35876606892429974
0.18729384381086525,0.3570544186935905
0.18587610640271712,0.35534588200513906
0.18446604305660064,0.3536404993807406
0.1830636511027181,0.35193831100387857
0.18166892740647372,0.3502393567172762
0.1802818683700443,0.34854367602049363
0.17890246993406742,0.3468513080675716
0.17753072757944482,0.3451622916647216
0.17616663632925927,0.3434766652680651
0.174810190750802,0.3417944669814203
0.1734613849577092,0.3401157345541397
0.17212021261220514,0.33844050537899706
0.1707866669274496,0.3367688164901261
0.16946074066998776,0.33510070456101027
0.16814242616230002,0.3334362059025253
0.1668317152854499,0.3317753564610346
0.1655285994818275,0.330118191816538
0.1642330697579865,0.3284647471808748
0.16294511668757267,0.32681505739598127
0.16166473041434148,0.3251691569322031
0.16039190065526254,0.32352707988666357
0.15912661670370906,0.32188885998168754
0.1578688674327298,0.32025453056328157
0.15661864129840156,0.31862412459967104
0.1553759263432599,0.3169976746798939
0.15414071019980594,0.31537521301245214
0.15291298009408735,0.3137567714240201
0.1516927228493508,0.3121423813582115
0.1504799248897643,0.3105320738744037
0.14927457224420715,0.30892587964662044
0.14807665055012495,0.30732382896247307
0.14688614505744826,0.30572595172216
0.14570304063257222,0.30413227743752486
0.1445273217623952,0.3025428352311732
0.14335897255841454,0.30095765383564815
0.14219797676087712,0.29937676159266435
0.14104431774298273,0.2978001864524011
0.13989797851513824,0.2962279559728539
0.1387589417292605,0.2946600973192447
0.13762718968312584,0.29309663726349083
0.13650270432476433,0.29153760218373226
0.13538546725689668,0.2899830180639173
0.1342754597414119,0.28843291049344644
0.13317266270388348,0.28688730466687445
0.13207705673812256,0.2853462253836701
0.13098862211076576,0.2838096970480336
0.129907338765896,0.2822777436687716
0.12883318632969423,0.28075038885922926
0.1277661441151204,0.27922765583727915
0.12670619112662157,0.277709567425367
0.12565330606486544,0.27619614605061366
0.1246074673314975,0.2746874137449728
0.12356865303391988,0.2731833921454448
0.12253684099009024,0.2716841024943454
0.12151200873333882,0.2701895656396296
0.12049413351720199,0.26869980203526994
0.11948319232027052,0.2672148317416888
0.11847916185105091,0.26573467442624465
0.11748201855283805,0.2642593493637711
0.1164917386085976,0.2627888754371693
0.11550829794585649,0.2613232711380519
0.11453167224159973,0.25986255456743984
0.11356183692717225,0.25840674343650927
0.11259876719318401,0.25695585506739016
0.11164243799441675,0.2555099063940149
0.11069282405473115,0.25406891396301656
0.10974989987197264,0.2526328939346766
0.10881363972287461,0.25120186208392076
0.1078840176679573,0.2497758338013635
0.10696100755642127,0.24835482409439966
0.10604458303103387,0.24693884758834295
0.10513471753300732,0.2455279185276109
0.10423138430686724,0.24412205077695542
0.10333455640531004,0.24272125782273832
0.10244420669404822,0.24132555277425136
0.10156030785664193,0.23993494836508003
0.10068283239931597,0.23854945695451052
0.0998117526557606,0.2371690905289791
0.09894704079191534,0.23579386070356345
0.0980886688107343,0.23442377872351497
0.09723660855693217,0.23305885546583183
0.09639083172170955,0.23169910144087164
0.09555130984745663,0.2303445267940033
0.09471801433243421,0.22899514130729748
0.09389091643543092,0.22765095440125452
0.09306998728039576,0.2263119751365697
0.09225519786104483,0.22497821221593478
0.0914465190454415,0.22364967398587515
0.09064392158054888,0.222326368438622
0.08984737609675383,0.22100830321401868
0.08905685311236167,0.2196954856014607
0.08827232303806053,0.21838792254186853
0.08749375618135477,0.2170856206296924
0.08672112275096655,0.21578858611494858
0.08595439286120475,0.2144968249052865
0.08519353653630053,0.21321034256808544
0.08443852371470886,0.21192914433258098
0.08368932425337526,0.2106532350920195
0.08294590793196704,0.20938261940584077
0.08220824445706854,0.20811730150188754
0.0814763034663395,0.20685728527864153
0.0807500545326363,0.20560257430748508
0.08002946716809517,0.2043531718349877
0.07931451082817699,0.20310908078521692
0.07860515491567312,0.20187030376207263
0.07790136878467174,0.20063684305164417
0.07720312174448427,0.19940870062458962
0.07651038306353125,0.19818587813853644
0.07582312197318751,0.1969683769405028
0.07514130767158594,0.19575619806933883
0.07446490932737969,0.19454934225818743
0.07379389608346221,0.19334780993696335
0.07312823706064504,0.1921516012348504
0.07246790136129279,0.19096071598281583
0.07181285807291506,0.18977515371614134
0.07116307627171517,0.18859491367696973
0.0705185250260952,0.1874199948168671
0.0698791734001172,0.1862503957993993
0.06924499045692047,0.18508611500272237
0.06861594526209434,0.18392715052218614
0.06799200688700681,0.1827735001729505
0.06737314441208822,0.18162516149261337
0.06675932693007045,0.18048213174385028
0.06615052354918098,0.17934440791706413
0.06554670339629211,0.17821198673304534
0.06494783562002486,0.1770848646456412
0.06435388939380789,0.17596303784443393
0.06376483391889091,0.17484650225742707
0.06318063842731303,0.17373525355373914
0.06260127218482547,0.1726292871463045
0.06202670449376923,0.17152859819458027
0.0614569046959071,0.17043318160725932
0.06089184217521053,0.16934303204498807
0.060331486360601067,0.16825814392308924
0.059775806728646595,0.16717851141428836
0.05922477280621229,0.1661041284514438
0.058678354173066515,0.16503498873027977
0.05813652046444158,0.16397108571212177
0.05759924137354962,0.16291241262663358
0.05706648665405358,0.16185896247455578
0.056538226122493554,0.16081072803044494
0.05601442966066846,0.1597677018454131
0.05549506721797338,0.15872987624986698
0.05498010881369256,0.1576972433562463
0.054469524539248394,0.15666979506176107
0.05396328456040646,0.15564752305112686
0.05346135911943684,0.1546304187992981
0.05296371853723198,0.1536184735741984
0.05247033321538122,0.15261167843944798
0.051981173638202295,0.15161002425708722
0.05149621037472999,0.1506135016902963
0.05101541408066222,0.1496221012061102
0.0505387555002638,0.1486358130781288
0.05006620546822811,0.1476546273892216
0.049597734911497014,0.14667853403422668
0.04913331485103923,0.1457075227226432
0.04867291640358747,0.14474158298131762
0.04821651078333469,0.14378070415712263
0.047764069303589625,0.14282487541962885
0.04731556337839207,0.1418740857637686
0.04687096452408813,0.14092832401249156
0.046430244360865736,0.13998757881941198
0.045993374614250876,0.1390518386714469
0.045560327116564714,0.13812109189144514
0.04513107380834208,0.13719532664080666
0.04470558673971158,0.1362745309220922
0.04428383807173771,0.13535869258162253
0.04386580007772532,0.134447799312067
0.04345144514448682,0.1335418386550215
0.043040745773572406,0.13264079800357506
0.04263367458246381,0.13174466460486495
0.04223020430573177,0.13085342556262008
0.04183030779615774,0.12996706783969236
0.041433958025820186,0.1290855782605756
0.04104112808714576,0.12820894351391193
0.04065179119392586,0.1273371501549853
0.0402659206822989,0.1264701846082019
0.03988349001169864,0.12560803316955707
0.039504472765769065,0.12475068200908891
0.039128842653246135,0.12389811717331767
0.03875657350880682,0.12305032458767134
0.03838763929388579,0.12220729005889688
0.03802201409746026,0.12136899927745687
0.03765967213680322,0.12053543781991154
0.037300587758205626,0.1197065911512859
0.036944735437667846,0.1188824446274217
0.03659208978156077,0.11806298349731413
0.03624262552725706,0.1172481929054331
0.03589631754373286,0.11643805789402882
0.03555314083214042,0.11563256340542158
0.03521307052635203,0.11483169428427557
0.03487608189347563,0.11403543527985661
0.03454215033434258,0.11324377104827356
0.03421125138396794,0.11245668615470329
0.03388336071198361,0.11167416507559921
0.03355845412304491,0.110896192200883
0.03323650755721076,0.11012275183611955
0.032917497090298106,0.10935382820467511
0.032601398934210775,0.10858940544985815
0.03228818943724333,0.1078294676370433
0.031977845084360225,0.10707399875577799
0.03167034249745069,0.1063229827218716
0.031365658435559725,0.10557640337946737
0.03106376979509563,0.10483424450309668
0.030764653610014417,0.10409648979971574
0.030468287051981548,0.10336312291072458
0.030174647430511323,0.10263412741396837
0.02988371219308438,0.1019094868257208
0.02959545892524363,0.10118918460264978
0.02930986535066902,0.10047320414376493
0.029026909331231553,0.09976152879234737
0.028746568867026877,0.09905414183786128
0.028468822096388856,0.09835102651784752
0.028193647295883497,0.09765216601979905
0.027921022880283572,0.09695754348301829
0.02765092740252436,0.09626714200045623
